,Date,AirPort,Mean TemperatureC,MeanDew PointC,Mean Humidity,Mean Sea Level PressurehPa,Mean VisibilityKm,Mean Wind SpeedKm/h,CloudCover,Rank_2018,State,2018_freq,city,lat,lng,population,density,Fuel_price,Holiday,Month,Year,Quarter,LOAD_FACTOR,Year_route,Quarter_route,daily_passengers,average_fare,ROUTE,AIR_TIME_MEAN
117,2011-09-06,PHL,18,15,88,1015,9,21,8,20 ,PA,15285948,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,3.043,0,9,2011,3,81.82,2012.0,4.0,1025.0,216.89,ATLPHX,9150.03
118,2011-09-06,BOS,19,15,79,1016,13,14,8,16 ,MA,20010262,Boston,42.3188,-71.0846,4637537.0,5472.0,3.043,0,9,2011,3,81.82,2013.0,1.0,901.0,235.26,ATLPHX,9150.03
119,2011-09-06,LGA,20,15,86,1015,11,22,8,21 ,NY,15059648,New York,40.6943,-73.9249,19354922.0,11083.0,3.043,0,9,2011,3,81.82,2011.0,3.0,1677.0,275.6,ATLSFO,17638.23
120,2011-09-07,ATL,18,14,81,1014,13,13,8,1 ,GA,51866464,Atlanta,33.7627,-84.4225,5228750.0,1384.0,3.05,0,9,2011,3,81.82,2011.0,4.0,1581.0,286.55,ATLSFO,17638.23
121,2011-09-07,ORD,16,8,63,1021,16,17,3,3 ,IL,39874879,Chicago,41.8373,-87.6862,8675982.0,4612.0,3.05,0,9,2011,3,81.82,2012.0,1.0,1313.0,289.93,ATLSFO,17638.23
122,2011-09-07,LAX,24,16,65,1013,16,10,1,2 ,CA,42626783,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,3.05,0,9,2011,3,81.82,2012.0,2.0,1674.0,301.21,ATLSFO,17638.23
123,2011-09-07,DFW,24,4,36,1019,15,13,3,4 ,TX,32800721,Dallas,32.7936,-96.7662,5733259.0,1524.0,3.05,0,9,2011,3,81.82,2012.0,3.0,1767.0,276.76,ATLSFO,17638.23
124,2011-09-07,DEN,14,9,74,1026,16,9,8,5 ,CO,31363573,Denver,39.7621,-104.8759,2787266.0,1774.0,3.05,0,9,2011,3,81.82,2012.0,4.0,1831.0,271.31,ATLSFO,17638.23
125,2011-09-07,JFK,20,18,90,1018,8,18,8,6 ,NY,30541459,New York,40.6943,-73.9249,19354922.0,11083.0,3.05,0,9,2011,3,81.82,2013.0,1.0,1427.0,295.07,ATLSFO,17638.23
126,2011-09-07,SFO,21,11,54,1015,16,18,2,7 ,CA,27794154,San Francisco,37.7562,-122.443,3603761.0,7286.0,3.05,0,9,2011,3,81.82,2011.0,3.0,1136.0,261.18,ATLSEA,10956.95
127,2011-09-07,CLT,19,15,79,1013,16,4,5,12 ,NC,22283574,Charlotte,35.2079,-80.8304,1467362.0,1081.0,3.05,0,9,2011,3,81.82,2011.0,4.0,804.0,282.92,ATLSEA,10956.95
128,2011-09-07,LAS,32,3,18,1013,16,10,1,9 ,NV,23655285,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,3.05,0,9,2011,3,81.82,2012.0,1.0,626.0,310.19,ATLSEA,10956.95
129,2011-09-07,PHX,37,12,25,1009,16,9,2,13 ,AZ,21623842,Phoenix,33.5722,-112.0891,4081849.0,1212.0,3.05,0,9,2011,3,81.82,2012.0,2.0,1030.0,276.3,ATLSEA,10956.95
130,2011-09-07,IAH,24,7,39,1017,16,5,1,14 ,TX,21157948,Houston,29.7869,-95.3905,5446468.0,1401.0,3.05,0,9,2011,3,81.82,2012.0,3.0,1169.0,273.22,ATLSEA,10956.95
131,2011-09-07,MIA,29,23,79,1014,16,4,4,15 ,FL,21025210,Miami,25.7839,-80.2102,6381966.0,4969.0,3.05,0,9,2011,3,81.82,2012.0,4.0,846.0,291.29,ATLSEA,10956.95
132,2011-09-07,MCO,27,22,79,1013,14,7,7,10 ,FL,23184634,Orlando,28.4772,-81.3369,1776841.0,982.0,3.05,0,9,2011,3,81.82,2013.0,1.0,701.0,294.75,ATLSEA,10956.95
133,2011-09-07,EWR,19,18,90,1018,7,18,8,11 ,NJ,22798354,Newark,40.7245,-74.1725,285154.0,4560.0,3.05,0,9,2011,3,81.82,2011.0,3.0,1701.0,146.93,BOSCLT,4329.68
134,2011-09-07,SEA,21,11,62,1020,16,12,0,8 ,WA,24894338,Seattle,47.6211,-122.3244,3643765.0,3336.0,3.05,0,9,2011,3,81.82,2011.0,4.0,1538.0,150.42,BOSCLT,4329.68
135,2011-09-07,MSP,19,9,56,1025,16,5,0,17 ,MN,18363493,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,3.05,0,9,2011,3,81.82,2012.0,1.0,1141.0,151.39,BOSCLT,4329.68
136,2011-09-07,DTW,15,13,83,1017,9,20,8,19 ,MI,17437716,Detroit,42.3834,-83.1024,3522206.0,1873.0,3.05,0,9,2011,3,81.82,2012.0,2.0,1703.0,167.08,BOSCLT,4329.68
137,2011-09-07,PHL,24,20,78,1015,10,14,7,20 ,PA,15285948,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,3.05,0,9,2011,3,81.82,2012.0,3.0,1707.0,159.3,BOSCLT,4329.68
138,2011-09-07,BOS,17,15,94,1023,7,21,8,16 ,MA,20010262,Boston,42.3188,-71.0846,4637537.0,5472.0,3.05,0,9,2011,3,81.82,2012.0,4.0,1578.0,151.78,BOSCLT,4329.68
139,2011-09-07,LGA,19,17,90,1019,9,24,8,21 ,NY,15059648,New York,40.6943,-73.9249,19354922.0,11083.0,3.05,0,9,2011,3,81.82,2013.0,1.0,1301.0,144.84,BOSCLT,4329.68
140,2011-09-08,ATL,19,13,70,1014,16,15,5,1 ,GA,51866464,Atlanta,33.7627,-84.4225,5228750.0,1384.0,3.0180000000000002,0,9,2011,3,81.82,2011.0,3.0,4534.0,176.17,BOSORD,8513.02
141,2011-09-08,ORD,19,12,62,1018,16,20,6,3 ,IL,39874879,Chicago,41.8373,-87.6862,8675982.0,4612.0,3.0180000000000002,0,9,2011,3,81.82,2011.0,4.0,4159.0,172.83,BOSORD,8513.02
142,2011-09-08,LAX,23,15,62,1013,16,11,1,2 ,CA,42626783,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,3.0180000000000002,0,9,2011,3,81.82,2012.0,1.0,3040.0,156.69,BOSORD,8513.02
143,2011-09-08,DFW,25,6,32,1019,16,12,2,4 ,TX,32800721,Dallas,32.7936,-96.7662,5733259.0,1524.0,3.0180000000000002,0,9,2011,3,81.82,2012.0,2.0,4670.0,175.88,BOSORD,8513.02
144,2011-09-08,DEN,17,6,57,1024,13,10,5,5 ,CO,31363573,Denver,39.7621,-104.8759,2787266.0,1774.0,3.0180000000000002,0,9,2011,3,81.82,2012.0,3.0,4944.0,175.13,BOSORD,8513.02
145,2011-09-08,JFK,23,18,80,1015,14,15,7,6 ,NY,30541459,New York,40.6943,-73.9249,19354922.0,11083.0,3.0180000000000002,0,9,2011,3,81.82,2012.0,4.0,4158.0,186.19,BOSORD,8513.02
146,2011-09-08,SFO,15,10,77,1017,16,24,3,7 ,CA,27794154,San Francisco,37.7562,-122.443,3603761.0,7286.0,3.0180000000000002,0,9,2011,3,81.82,2013.0,1.0,3030.0,168.48,BOSORD,8513.02
147,2011-09-08,CLT,21,16,77,1012,15,1,3,12 ,NC,22283574,Charlotte,35.2079,-80.8304,1467362.0,1081.0,3.0180000000000002,0,9,2011,3,81.82,2011.0,3.0,1569.0,297.3,BOSDFW,11139.04
148,2011-09-08,LAS,32,0,13,1011,16,9,2,9 ,NV,23655285,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,3.0180000000000002,0,9,2011,3,81.82,2011.0,4.0,1340.0,319.36,BOSDFW,11139.04
149,2011-09-08,PHX,37,9,22,1008,16,10,2,13 ,AZ,21623842,Phoenix,33.5722,-112.0891,4081849.0,1212.0,3.0180000000000002,0,9,2011,3,81.82,2012.0,1.0,1103.0,356.81,BOSDFW,11139.04
150,2011-09-08,IAH,25,9,40,1017,16,5,1,14 ,TX,21157948,Houston,29.7869,-95.3905,5446468.0,1401.0,3.0180000000000002,0,9,2011,3,81.82,2012.0,2.0,1790.0,262.52,BOSDFW,11139.04
151,2011-09-08,MIA,29,23,69,1014,16,7,4,15 ,FL,21025210,Miami,25.7839,-80.2102,6381966.0,4969.0,3.0180000000000002,0,9,2011,3,81.82,2012.0,3.0,1891.0,231.68,BOSDFW,11139.04
152,2011-09-08,MCO,27,23,79,1013,16,7,6,10 ,FL,23184634,Orlando,28.4772,-81.3369,1776841.0,982.0,3.0180000000000002,0,9,2011,3,81.82,2012.0,4.0,1680.0,219.26,BOSDFW,11139.04
153,2011-09-08,EWR,23,19,80,1015,14,15,7,11 ,NJ,22798354,Newark,40.7245,-74.1725,285154.0,4560.0,3.0180000000000002,0,9,2011,3,81.82,2013.0,1.0,1413.0,229.88,BOSDFW,11139.04
154,2011-09-08,SEA,22,11,56,1021,16,5,2,8 ,WA,24894338,Seattle,47.6211,-122.3244,3643765.0,3336.0,3.0180000000000002,0,9,2011,3,81.82,2011.0,3.0,1978.0,233.35,BOSDEN,9102.49
155,2011-09-08,MSP,22,13,61,1023,16,9,1,17 ,MN,18363493,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,3.0180000000000002,0,9,2011,3,81.82,2011.0,4.0,1582.0,211.57,BOSDEN,9102.49
156,2011-09-08,DTW,17,16,92,1015,6,15,8,19 ,MI,17437716,Detroit,42.3834,-83.1024,3522206.0,1873.0,3.0180000000000002,0,9,2011,3,81.82,2012.0,1.0,1390.0,198.34,BOSDEN,9102.49
157,2011-09-08,PHL,22,21,90,1014,11,13,8,20 ,PA,15285948,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,3.0180000000000002,0,9,2011,3,81.82,2012.0,2.0,1826.0,223.31,BOSDEN,9102.49
158,2011-09-08,BOS,16,14,92,1019,8,10,7,16 ,MA,20010262,Boston,42.3188,-71.0846,4637537.0,5472.0,3.0180000000000002,0,9,2011,3,81.82,2012.0,3.0,2124.0,231.54,BOSDEN,9102.49
159,2011-09-08,LGA,21,18,83,1015,13,22,7,21 ,NY,15059648,New York,40.6943,-73.9249,19354922.0,11083.0,3.0180000000000002,0,9,2011,3,81.82,2012.0,4.0,1570.0,231.99,BOSDEN,9102.49
160,2011-09-09,ATL,21,12,65,1014,16,11,1,1 ,GA,51866464,Atlanta,33.7627,-84.4225,5228750.0,1384.0,2.9619999999999997,0,9,2011,3,81.82,2013.0,1.0,1382.0,230.13,BOSDEN,9102.49
161,2011-09-09,ORD,19,16,84,1014,16,13,7,3 ,IL,39874879,Chicago,41.8373,-87.6862,8675982.0,4612.0,2.9619999999999997,0,9,2011,3,81.82,2011.0,3.0,978.0,271.24,BOSDTW,2239.42
162,2011-09-09,LAX,19,15,79,1010,14,10,2,2 ,CA,42626783,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,2.9619999999999997,0,9,2011,3,81.82,2011.0,4.0,940.0,260.29,BOSDTW,2239.42
163,2011-09-09,DFW,26,5,32,1015,16,10,1,4 ,TX,32800721,Dallas,32.7936,-96.7662,5733259.0,1524.0,2.9619999999999997,0,9,2011,3,81.82,2012.0,1.0,708.0,274.63,BOSDTW,2239.42
164,2011-09-09,DEN,18,4,46,1020,16,13,3,5 ,CO,31363573,Denver,39.7621,-104.8759,2787266.0,1774.0,2.9619999999999997,0,9,2011,3,81.82,2012.0,2.0,922.0,304.17,BOSDTW,2239.42
165,2011-09-09,JFK,25,18,68,1011,16,14,4,6 ,NY,30541459,New York,40.6943,-73.9249,19354922.0,11083.0,2.9619999999999997,0,9,2011,3,81.82,2012.0,3.0,982.0,275.07,BOSDTW,2239.42
166,2011-09-09,SFO,16,11,78,1011,16,13,4,7 ,CA,27794154,San Francisco,37.7562,-122.443,3603761.0,7286.0,2.9619999999999997,0,9,2011,3,81.82,2012.0,4.0,928.0,283.1,BOSDTW,2239.42
167,2011-09-09,CLT,22,16,72,1012,16,4,2,12 ,NC,22283574,Charlotte,35.2079,-80.8304,1467362.0,1081.0,2.9619999999999997,0,9,2011,3,81.82,2013.0,1.0,660.0,309.13,BOSDTW,2239.42
168,2011-09-09,LAS,31,1,16,1008,16,11,2,9 ,NV,23655285,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,2.9619999999999997,0,9,2011,3,81.82,2011.0,3.0,1115.0,278.94,BOSIAH,7464.39
169,2011-09-09,PHX,32,9,31,1007,16,18,5,13 ,AZ,21623842,Phoenix,33.5722,-112.0891,4081849.0,1212.0,2.9619999999999997,0,9,2011,3,81.82,2011.0,4.0,942.0,288.48,BOSIAH,7464.39
170,2011-09-09,IAH,27,14,52,1014,16,5,2,14 ,TX,21157948,Houston,29.7869,-95.3905,5446468.0,1401.0,2.9619999999999997,0,9,2011,3,81.82,2012.0,1.0,771.0,299.32,BOSIAH,7464.39
171,2011-09-09,MIA,28,23,76,1014,15,5,5,15 ,FL,21025210,Miami,25.7839,-80.2102,6381966.0,4969.0,2.9619999999999997,0,9,2011,3,81.82,2012.0,2.0,1040.0,309.45,BOSIAH,7464.39
172,2011-09-09,MCO,27,21,79,1014,14,4,7,10 ,FL,23184634,Orlando,28.4772,-81.3369,1776841.0,982.0,2.9619999999999997,0,9,2011,3,81.82,2012.0,3.0,1068.0,297.0,BOSIAH,7464.39
173,2011-09-09,EWR,26,18,67,1011,16,12,5,11 ,NJ,22798354,Newark,40.7245,-74.1725,285154.0,4560.0,2.9619999999999997,0,9,2011,3,81.82,2012.0,4.0,1018.0,305.69,BOSIAH,7464.39
174,2011-09-09,SEA,22,12,56,1021,16,8,1,8 ,WA,24894338,Seattle,47.6211,-122.3244,3643765.0,3336.0,2.9619999999999997,0,9,2011,3,81.82,2013.0,1.0,817.0,313.7,BOSIAH,7464.39
175,2011-09-09,MSP,25,14,57,1017,16,10,0,17 ,MN,18363493,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,2.9619999999999997,0,9,2011,3,81.82,2011.0,3.0,1464.0,247.0,BOSLAS,8357.09
176,2011-09-09,DTW,21,17,83,1014,10,7,7,19 ,MI,17437716,Detroit,42.3834,-83.1024,3522206.0,1873.0,2.9619999999999997,0,9,2011,3,81.82,2011.0,4.0,1294.0,250.65,BOSLAS,8357.09
177,2011-09-09,PHL,25,20,80,1011,14,9,7,20 ,PA,15285948,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,2.9619999999999997,0,9,2011,3,81.82,2012.0,1.0,1301.0,247.44,BOSLAS,8357.09
178,2011-09-09,BOS,21,14,70,1010,12,13,5,16 ,MA,20010262,Boston,42.3188,-71.0846,4637537.0,5472.0,2.9619999999999997,0,9,2011,3,81.82,2012.0,2.0,1625.0,263.22,BOSLAS,8357.09
179,2011-09-09,LGA,24,17,66,1010,16,12,4,21 ,NY,15059648,New York,40.6943,-73.9249,19354922.0,11083.0,2.9619999999999997,0,9,2011,3,81.82,2012.0,3.0,1304.0,252.61,BOSLAS,8357.09
180,2011-09-10,ATL,22,11,56,1016,16,9,0,1 ,GA,51866464,Atlanta,33.7627,-84.4225,5228750.0,1384.0,2.9619999999999997,0,9,2011,3,81.82,2012.0,4.0,1284.0,242.82,BOSLAS,8357.09
181,2011-09-10,ORD,19,16,77,1016,14,5,3,3 ,IL,39874879,Chicago,41.8373,-87.6862,8675982.0,4612.0,2.9619999999999997,0,9,2011,3,81.82,2013.0,1.0,1281.0,250.88,BOSLAS,8357.09
182,2011-09-10,LAX,21,13,69,1011,16,12,6,2 ,CA,42626783,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,2.9619999999999997,0,9,2011,3,81.82,2011.0,3.0,3522.0,301.57,BOSLAX,11722.77
183,2011-09-10,DFW,25,8,35,1015,16,9,1,4 ,TX,32800721,Dallas,32.7936,-96.7662,5733259.0,1524.0,2.9619999999999997,0,9,2011,3,81.82,2011.0,4.0,3076.0,282.77,BOSLAX,11722.77
184,2011-09-10,DEN,17,2,44,1019,16,12,2,5 ,CO,31363573,Denver,39.7621,-104.8759,2787266.0,1774.0,2.9619999999999997,0,9,2011,3,81.82,2012.0,1.0,2693.0,264.59,BOSLAX,11722.77
185,2011-09-10,JFK,24,17,73,1013,16,11,6,6 ,NY,30541459,New York,40.6943,-73.9249,19354922.0,11083.0,2.9619999999999997,0,9,2011,3,81.82,2012.0,2.0,3524.0,307.64,BOSLAX,11722.77
186,2011-09-10,SFO,18,13,70,1008,16,12,2,7 ,CA,27794154,San Francisco,37.7562,-122.443,3603761.0,7286.0,2.9619999999999997,0,9,2011,3,81.82,2012.0,3.0,3638.0,304.98,BOSLAX,11722.77
187,2011-09-10,CLT,22,15,70,1015,16,4,1,12 ,NC,22283574,Charlotte,35.2079,-80.8304,1467362.0,1081.0,2.9619999999999997,0,9,2011,3,81.82,2012.0,4.0,3278.0,288.78,BOSLAX,11722.77
188,2011-09-10,LAS,27,7,31,1009,16,10,6,9 ,NV,23655285,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,2.9619999999999997,0,9,2011,3,81.82,2013.0,1.0,2702.0,279.87,BOSLAX,11722.77
189,2011-09-10,PHX,32,13,38,1009,16,17,3,13 ,AZ,21623842,Phoenix,33.5722,-112.0891,4081849.0,1212.0,2.9619999999999997,0,9,2011,3,81.82,2011.0,3.0,2722.0,166.25,BOSMIA,13629.84
190,2011-09-10,IAH,28,14,52,1015,16,6,1,14 ,TX,21157948,Houston,29.7869,-95.3905,5446468.0,1401.0,2.9619999999999997,0,9,2011,3,81.82,2011.0,4.0,3085.0,187.39,BOSMIA,13629.84
191,2011-09-10,MIA,29,24,76,1015,16,5,6,15 ,FL,21025210,Miami,25.7839,-80.2102,6381966.0,4969.0,2.9619999999999997,0,9,2011,3,81.82,2012.0,1.0,4046.0,199.99,BOSMIA,13629.84
192,2011-09-10,MCO,27,23,80,1015,16,5,5,10 ,FL,23184634,Orlando,28.4772,-81.3369,1776841.0,982.0,2.9619999999999997,0,9,2011,3,81.82,2012.0,2.0,3323.0,201.18,BOSMIA,13629.84
193,2011-09-10,EWR,24,17,68,1013,16,10,6,11 ,NJ,22798354,Newark,40.7245,-74.1725,285154.0,4560.0,2.9619999999999997,0,9,2011,3,81.82,2012.0,3.0,2625.0,180.76,BOSMIA,13629.84
194,2011-09-10,SEA,21,13,67,1015,16,10,1,8 ,WA,24894338,Seattle,47.6211,-122.3244,3643765.0,3336.0,2.9619999999999997,0,9,2011,3,81.82,2012.0,4.0,3313.0,191.74,BOSMIA,13629.84
195,2011-09-10,MSP,24,14,57,1016,16,5,2,17 ,MN,18363493,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,2.9619999999999997,0,9,2011,3,81.82,2013.0,1.0,4185.0,197.89,BOSMIA,13629.84
196,2011-09-10,DTW,21,17,82,1016,12,5,8,19 ,MI,17437716,Detroit,42.3834,-83.1024,3522206.0,1873.0,2.9619999999999997,0,9,2011,3,81.82,2011.0,3.0,1461.0,244.29,BOSMSP,3788.92
197,2011-09-10,PHL,25,20,72,1012,14,9,6,20 ,PA,15285948,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,2.9619999999999997,0,9,2011,3,81.82,2011.0,4.0,1125.0,261.41,BOSMSP,3788.92
198,2011-09-10,BOS,18,12,66,1014,16,14,3,16 ,MA,20010262,Boston,42.3188,-71.0846,4637537.0,5472.0,2.9619999999999997,0,9,2011,3,81.82,2012.0,1.0,775.0,285.78,BOSMSP,3788.92
199,2011-09-10,LGA,23,16,66,1013,16,11,6,21 ,NY,15059648,New York,40.6943,-73.9249,19354922.0,11083.0,2.9619999999999997,0,9,2011,3,81.82,2012.0,2.0,1295.0,281.49,BOSMSP,3788.92
200,2011-09-11,ATL,23,11,49,1018,16,6,2,1 ,GA,51866464,Atlanta,33.7627,-84.4225,5228750.0,1384.0,2.9619999999999997,0,9,2011,3,81.82,2012.0,3.0,1438.0,254.85,BOSMSP,3788.92
201,2011-09-11,ORD,21,15,68,1016,14,9,2,3 ,IL,39874879,Chicago,41.8373,-87.6862,8675982.0,4612.0,2.9619999999999997,0,9,2011,3,81.82,2012.0,4.0,1108.0,275.65,BOSMSP,3788.92
202,2011-09-11,LAX,21,13,66,1015,16,14,4,2 ,CA,42626783,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,2.9619999999999997,0,9,2011,3,81.82,2013.0,1.0,783.0,290.16,BOSMSP,3788.92
203,2011-09-11,DFW,27,10,43,1016,16,9,1,4 ,TX,32800721,Dallas,32.7936,-96.7662,5733259.0,1524.0,2.9619999999999997,0,9,2011,3,81.82,2011.0,3.0,3558.0,192.74,BOSJFK,1895.33
204,2011-09-11,DEN,21,-2,27,1015,16,15,2,5 ,CO,31363573,Denver,39.7621,-104.8759,2787266.0,1774.0,2.9619999999999997,0,9,2011,3,81.82,2011.0,3.0,3558.0,192.74,BOSLGA,4771.3
205,2011-09-11,JFK,19,16,80,1019,16,11,7,6 ,NY,30541459,New York,40.6943,-73.9249,19354922.0,11083.0,2.9619999999999997,0,9,2011,3,81.82,2011.0,3.0,3558.0,192.74,BOSEWR,1718.47
206,2011-09-11,SFO,19,13,68,1014,16,15,4,7 ,CA,27794154,San Francisco,37.7562,-122.443,3603761.0,7286.0,2.9619999999999997,0,9,2011,3,81.82,2011.0,4.0,3671.0,190.77,BOSJFK,1895.33
207,2011-09-11,CLT,22,14,65,1017,15,4,1,12 ,NC,22283574,Charlotte,35.2079,-80.8304,1467362.0,1081.0,2.9619999999999997,0,9,2011,3,81.82,2011.0,4.0,3671.0,190.77,BOSLGA,4771.3
208,2011-09-11,LAS,27,11,38,1012,16,10,4,9 ,NV,23655285,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,2.9619999999999997,0,9,2011,3,81.82,2011.0,4.0,3671.0,190.77,BOSEWR,1718.47
209,2011-09-11,PHX,31,13,36,1012,14,11,4,13 ,AZ,21623842,Phoenix,33.5722,-112.0891,4081849.0,1212.0,2.9619999999999997,0,9,2011,3,81.82,2012.0,1.0,3300.0,194.98,BOSJFK,1895.33
210,2011-09-11,IAH,29,17,54,1017,16,5,1,14 ,TX,21157948,Houston,29.7869,-95.3905,5446468.0,1401.0,2.9619999999999997,0,9,2011,3,81.82,2012.0,1.0,3300.0,194.98,BOSLGA,4771.3
211,2011-09-11,MIA,30,23,71,1017,16,9,4,15 ,FL,21025210,Miami,25.7839,-80.2102,6381966.0,4969.0,2.9619999999999997,0,9,2011,3,81.82,2012.0,1.0,3300.0,194.98,BOSEWR,1718.47
212,2011-09-11,MCO,28,23,78,1017,16,5,4,10 ,FL,23184634,Orlando,28.4772,-81.3369,1776841.0,982.0,2.9619999999999997,0,9,2011,3,81.82,2012.0,2.0,3883.0,201.31,BOSJFK,1895.33
213,2011-09-11,EWR,21,16,75,1018,16,10,7,11 ,NJ,22798354,Newark,40.7245,-74.1725,285154.0,4560.0,2.9619999999999997,0,9,2011,3,81.82,2012.0,2.0,3883.0,201.31,BOSLGA,4771.3
214,2011-09-11,SEA,22,13,58,1012,16,8,0,8 ,WA,24894338,Seattle,47.6211,-122.3244,3643765.0,3336.0,2.9619999999999997,0,9,2011,3,81.82,2012.0,2.0,3883.0,201.31,BOSEWR,1718.47
215,2011-09-11,MSP,25,14,57,1014,16,9,1,17 ,MN,18363493,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,2.9619999999999997,0,9,2011,3,81.82,2012.0,3.0,3573.0,191.49,BOSJFK,1895.33
216,2011-09-11,DTW,22,17,74,1016,13,5,5,19 ,MI,17437716,Detroit,42.3834,-83.1024,3522206.0,1873.0,2.9619999999999997,0,9,2011,3,81.82,2012.0,3.0,3573.0,191.49,BOSLGA,4771.3
217,2011-09-11,PHL,23,18,77,1017,15,10,7,20 ,PA,15285948,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,2.9619999999999997,0,9,2011,3,81.82,2012.0,3.0,3573.0,191.49,BOSEWR,1718.47
218,2011-09-11,BOS,17,12,71,1019,16,13,2,16 ,MA,20010262,Boston,42.3188,-71.0846,4637537.0,5472.0,2.9619999999999997,0,9,2011,3,81.82,2012.0,4.0,3680.0,184.31,BOSJFK,1895.33
219,2011-09-11,LGA,20,14,74,1018,16,12,6,21 ,NY,15059648,New York,40.6943,-73.9249,19354922.0,11083.0,2.9619999999999997,0,9,2011,3,81.82,2012.0,4.0,3680.0,184.31,BOSLGA,4771.3
220,2011-09-12,ATL,24,13,54,1018,16,11,1,1 ,GA,51866464,Atlanta,33.7627,-84.4225,5228750.0,1384.0,2.938,0,9,2011,3,81.82,2012.0,4.0,3680.0,184.31,BOSEWR,1718.47
221,2011-09-12,ORD,24,15,62,1013,16,18,3,3 ,IL,39874879,Chicago,41.8373,-87.6862,8675982.0,4612.0,2.938,0,9,2011,3,81.82,2013.0,1.0,3350.0,193.27,BOSJFK,1895.33
222,2011-09-12,LAX,20,14,72,1016,16,12,1,2 ,CA,42626783,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,2.938,0,9,2011,3,81.82,2013.0,1.0,3350.0,193.27,BOSLGA,4771.3
223,2011-09-12,DFW,30,10,41,1015,16,7,2,4 ,TX,32800721,Dallas,32.7936,-96.7662,5733259.0,1524.0,2.938,0,9,2011,3,81.82,2013.0,1.0,3350.0,193.27,BOSEWR,1718.47
224,2011-09-12,DEN,21,2,31,1017,16,12,6,5 ,CO,31363573,Denver,39.7621,-104.8759,2787266.0,1774.0,2.938,0,9,2011,3,81.82,2011.0,3.0,3654.0,147.78,BOSMCO,6782.67
225,2011-09-12,JFK,22,18,77,1016,15,11,4,6 ,NY,30541459,New York,40.6943,-73.9249,19354922.0,11083.0,2.938,0,9,2011,3,81.82,2011.0,4.0,3961.0,168.78,BOSMCO,6782.67
226,2011-09-12,SFO,18,12,71,1018,16,22,4,7 ,CA,27794154,San Francisco,37.7562,-122.443,3603761.0,7286.0,2.938,0,9,2011,3,81.82,2012.0,1.0,4314.0,179.97,BOSMCO,6782.67
227,2011-09-12,CLT,24,15,64,1017,16,6,2,12 ,NC,22283574,Charlotte,35.2079,-80.8304,1467362.0,1081.0,2.938,0,9,2011,3,81.82,2012.0,2.0,4396.0,186.12,BOSMCO,6782.67
228,2011-09-12,LAS,27,10,40,1016,16,8,3,9 ,NV,23655285,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,2.938,0,9,2011,3,81.82,2012.0,3.0,3403.0,163.49,BOSMCO,6782.67
229,2011-09-12,PHX,33,13,37,1014,16,16,5,13 ,AZ,21623842,Phoenix,33.5722,-112.0891,4081849.0,1212.0,2.938,0,9,2011,3,81.82,2012.0,4.0,4043.0,168.38,BOSMCO,6782.67
230,2011-09-12,IAH,30,18,52,1017,16,8,1,14 ,TX,21157948,Houston,29.7869,-95.3905,5446468.0,1401.0,2.938,0,9,2011,3,81.82,2013.0,1.0,4838.0,164.15,BOSMCO,6782.67
231,2011-09-12,MIA,30,23,69,1017,16,5,6,15 ,FL,21025210,Miami,25.7839,-80.2102,6381966.0,4969.0,2.938,0,9,2011,3,81.82,2011.0,3.0,2470.0,133.44,BOSPHL,3069.78
232,2011-09-12,MCO,28,20,63,1017,16,7,2,10 ,FL,23184634,Orlando,28.4772,-81.3369,1776841.0,982.0,2.938,0,9,2011,3,81.82,2011.0,4.0,2659.0,126.75,BOSPHL,3069.78
233,2011-09-12,EWR,24,18,70,1016,14,8,4,11 ,NJ,22798354,Newark,40.7245,-74.1725,285154.0,4560.0,2.938,0,9,2011,3,81.82,2012.0,1.0,1847.0,191.46,BOSPHL,3069.78
234,2011-09-12,SEA,17,12,78,1019,15,11,5,8 ,WA,24894338,Seattle,47.6211,-122.3244,3643765.0,3336.0,2.938,0,9,2011,3,81.82,2012.0,2.0,1752.0,252.35,BOSPHL,3069.78
