,Date,AirPort,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity,Mean Humidity,Min Humidity,Max Sea Level PressurehPa,Mean Sea Level PressurehPa,Min Sea Level PressurehPa,Max VisibilityKm,Mean VisibilityKm,Min VisibilitykM,Max Wind SpeedKm/h,Mean Wind SpeedKm/h,Max Gust SpeedKm/h,Precipitationmm,CloudCover,Events,WindDirDegrees,Rank_2018,State,2018,2017,2016,2015,city,lat,lng,population,density,ranking,Fuel_price,Holiday,Month,Year,Quarter,LOAD_FACTOR
100,2011-09-06,ATL,24,19,14,22,15,13,90,87,84,1011,1006,998,16,12,4,47,18,56.0,1.52,8,Rain,212,1 ,GA,51866464,50251964,50501858,49340732,Atlanta,33.7627,-84.4225,5228750.0,1384.0,1,3043,0,9,2011,3,81.82
101,2011-09-06,ORD,19,15,11,9,7,6,72,60,48,1023,1022,1020,16,16,16,32,16,47.0,0.00,3,,24,3 ,IL,39874879,38593028,37589899,36305668,Chicago,41.8373,-87.6862,8675982.0,4612.0,1,3043,0,9,2011,3,81.82
102,2011-09-06,LAX,29,23,18,16,14,13,84,62,40,1012,1011,1010,16,16,14,26,9,29.0,0.00,1,Fog,261,2 ,CA,42626783,41232432,39636042,36351226,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,1,3043,0,9,2011,3,81.82
103,2011-09-06,DFW,31,23,14,8,6,3,67,43,18,1019,1016,1015,16,16,16,21,9,24.0,0.00,0,,10,4 ,TX,32800721,31816933,31283579,31589832,Dallas,32.7936,-96.7662,5733259.0,1524.0,1,3043,0,9,2011,3,81.82
104,2011-09-06,DEN,24,19,14,12,4,-2,86,54,22,1027,1016,1010,16,16,16,40,15,50.0,2.03,6,Rain,284,5 ,CO,31363573,29809097,28267394,26280043,Denver,39.7621,-104.8759,2787266.0,1774.0,1,3043,0,9,2011,3,81.82
105,2011-09-06,JFK,23,20,17,21,16,14,93,86,78,1020,1015,1009,16,12,4,40,22,48.0,30.48,8,Rain,30,6 ,NY,30541459,29533154,29239151,27782369,New York,40.6943,-73.9249,19354922.0,11083.0,1,3043,0,9,2011,3,81.82
106,2011-09-06,SFO,23,17,11,13,11,10,96,75,53,1016,1015,1013,16,13,2,39,17,47.0,0.00,4,,292,7 ,CA,27794154,26900048,25707101,24190549,San Francisco,37.7562,-122.443,3603761.0,7286.0,1,3043,0,9,2011,3,81.82
107,2011-09-06,CLT,30,24,17,24,21,14,88,66,43,1011,1007,1005,16,16,6,40,19,52.0,4.32,6,Rain,176,12 ,NC,22283574,22011251,21511880,21913166,Charlotte,35.2079,-80.8304,1467362.0,1081.0,1,3043,0,9,2011,3,81.82
108,2011-09-06,LAS,36,29,23,15,11,4,58,36,14,1016,1012,1010,16,16,16,16,7,21.0,0.00,2,,201,9 ,NV,23655285,23364393,22833267,21824231,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,1,3043,0,9,2011,3,81.82
109,2011-09-06,PHX,42,36,29,18,14,10,46,33,19,1011,1008,1006,16,16,16,26,11,34.0,0.00,3,,259,13 ,AZ,21623842,21185458,20896265,21351445,Phoenix,33.5722,-112.0891,4081849.0,1212.0,1,3043,0,9,2011,3,81.82
110,2011-09-06,IAH,34,24,16,9,7,4,55,35,17,1018,1015,1013,16,16,13,16,3,26.0,0.00,1,,57,14 ,TX,21157948,19603731,20062072,20595874,Houston,29.7869,-95.3905,5446468.0,1401.0,1,3043,0,9,2011,3,81.82
111,2011-09-06,MIA,34,29,24,25,24,22,100,75,49,1015,1013,1011,16,14,4,40,11,56.0,35.81,5,Rain-Thunderstorm,197,15 ,FL,21025210,20709225,20875813,20986341,Miami,25.7839,-80.2102,6381966.0,4969.0,1,3043,0,9,2011,3,81.82
112,2011-09-06,MCO,31,28,24,26,23,22,97,83,69,1014,1012,1009,16,16,13,40,18,53.0,1.02,5,Rain,197,10 ,FL,23184634,21565448,20283541,18759938,Orlando,28.4772,-81.3369,1776841.0,982.0,1,3043,0,9,2011,3,81.82
113,2011-09-06,EWR,22,19,17,21,16,15,93,89,84,1020,1015,1009,16,9,2,34,20,42.0,80.77,8,Rain,19,11 ,NJ,22798354,21571198,19923009,18684818,Newark,40.7245,-74.1725,285154.0,4560.0,2,3043,0,9,2011,3,81.82
114,2011-09-06,SEA,29,21,12,12,11,7,89,58,27,1022,1020,1019,16,16,16,19,9,21.0,0.00,0,,341,8 ,WA,24894338,22639124,21887110,21231781,Seattle,47.6211,-122.3244,3643765.0,3336.0,1,3043,0,9,2011,3,81.82
115,2011-09-06,MSP,23,17,11,9,8,7,77,58,38,1024,1023,1021,16,16,16,19,10,26.0,0.00,1,,148,17 ,MN,18363493,18409704,18123844,17634252,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,1,3043,0,9,2011,3,81.82
116,2011-09-06,DTW,19,16,12,11,9,6,80,68,56,1021,1020,1019,16,16,16,32,17,37.0,0.00,8,,10,19 ,MI,17437716,17036092,16826287,16255520,Detroit,42.3834,-83.1024,3522206.0,1873.0,1,3043,0,9,2011,3,81.82
117,2011-09-06,PHL,19,18,16,18,15,14,97,88,78,1017,1015,1009,16,9,1,34,21,45.0,55.12,8,Rain,35,20 ,PA,15285948,14271243,14564419,15101318,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,1,3043,0,9,2011,3,81.82
118,2011-09-06,BOS,23,19,16,21,15,13,90,79,68,1023,1016,1010,16,13,4,40,14,48.0,17.27,8,Rain,53,16 ,MA,20010262,18759742,17749202,16290362,Boston,42.3188,-71.0846,4637537.0,5472.0,1,3043,0,9,2011,3,81.82
119,2011-09-06,LGA,23,20,16,20,15,13,93,86,78,1020,1015,1008,16,11,2,39,22,50.0,58.67,8,Rain,27,21 ,NY,15059648,14614802,14706123,14762593,New York,40.6943,-73.9249,19354922.0,11083.0,1,3043,0,9,2011,3,81.82
120,2011-09-07,ATL,21,18,14,14,14,13,93,81,68,1016,1014,1011,16,13,2,23,13,32.0,T,8,,297,1 ,GA,51866464,50251964,50501858,49340732,Atlanta,33.7627,-84.4225,5228750.0,1384.0,1,305,0,9,2011,3,81.82
121,2011-09-07,ORD,21,16,11,10,8,5,89,63,36,1022,1021,1020,16,16,16,37,17,48.0,0.00,3,,7,3 ,IL,39874879,38593028,37589899,36305668,Chicago,41.8373,-87.6862,8675982.0,4612.0,1,305,0,9,2011,3,81.82
122,2011-09-07,LAX,28,24,19,17,16,14,81,65,48,1014,1013,1011,16,16,16,23,10,,0.00,1,,260,2 ,CA,42626783,41232432,39636042,36351226,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,1,305,0,9,2011,3,81.82
123,2011-09-07,DFW,32,24,16,8,4,2,56,36,15,1021,1019,1016,16,15,8,35,13,45.0,0.00,3,,25,4 ,TX,32800721,31816933,31283579,31589832,Dallas,32.7936,-96.7662,5733259.0,1524.0,1,305,0,9,2011,3,81.82
124,2011-09-07,DEN,16,14,11,12,9,7,93,74,55,1032,1026,1021,16,16,11,24,9,29.0,0.00,8,,100,5 ,CO,31363573,29809097,28267394,26280043,Denver,39.7621,-104.8759,2787266.0,1774.0,1,305,0,9,2011,3,81.82
125,2011-09-07,JFK,22,20,17,20,18,15,93,90,87,1019,1018,1016,16,8,3,32,18,47.0,20.83,8,Rain-Thunderstorm,64,6 ,NY,30541459,29533154,29239151,27782369,New York,40.6943,-73.9249,19354922.0,11083.0,1,305,0,9,2011,3,81.82
126,2011-09-07,SFO,30,21,11,16,11,4,89,54,19,1017,1015,1014,16,16,16,39,18,45.0,0.00,2,,302,7 ,CA,27794154,26900048,25707101,24190549,San Francisco,37.7562,-122.443,3603761.0,7286.0,1,305,0,9,2011,3,81.82
127,2011-09-07,CLT,23,19,15,16,15,14,97,79,61,1014,1013,1011,16,16,14,19,4,23.0,0.00,5,,232,12 ,NC,22283574,22011251,21511880,21913166,Charlotte,35.2079,-80.8304,1467362.0,1081.0,1,305,0,9,2011,3,81.82
128,2011-09-07,LAS,39,32,25,7,3,-2,28,18,8,1018,1013,1010,16,16,16,23,10,35.0,0.00,1,,189,9 ,NV,23655285,23364393,22833267,21824231,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,1,305,0,9,2011,3,81.82
129,2011-09-07,PHX,42,37,31,16,12,7,36,25,13,1011,1009,1007,16,16,16,24,9,35.0,0.00,2,,261,13 ,AZ,21623842,21185458,20896265,21351445,Phoenix,33.5722,-112.0891,4081849.0,1212.0,1,305,0,9,2011,3,81.82
130,2011-09-07,IAH,34,24,15,12,7,2,69,39,13,1020,1017,1015,16,16,16,16,5,35.0,0.00,1,,69,14 ,TX,21157948,19603731,20062072,20595874,Houston,29.7869,-95.3905,5446468.0,1401.0,1,305,0,9,2011,3,81.82
131,2011-09-07,MIA,33,29,24,24,23,21,94,79,63,1015,1014,1013,16,16,16,24,4,35.0,T,4,Rain-Thunderstorm,239,15 ,FL,21025210,20709225,20875813,20986341,Miami,25.7839,-80.2102,6381966.0,4969.0,1,305,0,9,2011,3,81.82
132,2011-09-07,MCO,31,27,23,24,22,19,100,79,57,1014,1013,1012,16,14,2,29,7,42.0,19.81,7,Rain-Thunderstorm,210,10 ,FL,23184634,21565448,20283541,18759938,Orlando,28.4772,-81.3369,1776841.0,982.0,1,305,0,9,2011,3,81.82
133,2011-09-07,EWR,22,19,17,19,18,16,93,90,87,1019,1018,1016,14,7,2,24,18,32.0,27.69,8,Rain-Thunderstorm,31,11 ,NJ,22798354,21571198,19923009,18684818,Newark,40.7245,-74.1725,285154.0,4560.0,2,305,0,9,2011,3,81.82
134,2011-09-07,SEA,28,21,12,12,11,9,89,62,34,1021,1020,1017,16,16,16,26,12,35.0,0.00,0,,3,8 ,WA,24894338,22639124,21887110,21231781,Seattle,47.6211,-122.3244,3643765.0,3336.0,1,305,0,9,2011,3,81.82
135,2011-09-07,MSP,26,19,12,13,9,8,77,56,35,1026,1025,1024,16,16,16,16,5,37.0,0.00,0,,105,17 ,MN,18363493,18409704,18123844,17634252,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,1,305,0,9,2011,3,81.82
136,2011-09-07,DTW,17,15,13,15,13,9,93,83,72,1020,1017,1016,16,9,2,34,20,42.0,13.97,8,Rain,360,19 ,MI,17437716,17036092,16826287,16255520,Detroit,42.3834,-83.1024,3522206.0,1873.0,1,305,0,9,2011,3,81.82
137,2011-09-07,PHL,29,24,19,24,20,17,94,78,61,1016,1015,1014,16,10,1,32,14,42.0,11.94,7,Rain,81,20 ,PA,15285948,14271243,14564419,15101318,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,1,305,0,9,2011,3,81.82
138,2011-09-07,BOS,17,17,16,16,15,14,97,94,90,1024,1023,1020,16,7,2,32,21,40.0,7.62,8,Rain,41,16 ,MA,20010262,18759742,17749202,16290362,Boston,42.3188,-71.0846,4637537.0,5472.0,1,305,0,9,2011,3,81.82
139,2011-09-07,LGA,21,19,17,19,17,15,93,90,87,1020,1019,1016,16,9,3,39,24,48.0,23.37,8,Rain-Thunderstorm,61,21 ,NY,15059648,14614802,14706123,14762593,New York,40.6943,-73.9249,19354922.0,11083.0,1,305,0,9,2011,3,81.82
140,2011-09-08,ATL,23,19,14,14,13,12,87,70,53,1015,1014,1013,16,16,16,27,15,32.0,0.00,5,,322,1 ,GA,51866464,50251964,50501858,49340732,Atlanta,33.7627,-84.4225,5228750.0,1384.0,1,3018,0,9,2011,3,81.82
141,2011-09-08,ORD,24,19,14,14,12,9,80,62,44,1020,1018,1016,16,16,16,40,20,53.0,T,6,Rain,15,3 ,IL,39874879,38593028,37589899,36305668,Chicago,41.8373,-87.6862,8675982.0,4612.0,1,3018,0,9,2011,3,81.82
142,2011-09-08,LAX,28,23,17,17,15,12,81,62,42,1015,1013,1010,16,16,16,32,11,37.0,0.00,1,Fog,250,2 ,CA,42626783,41232432,39636042,36351226,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,1,3018,0,9,2011,3,81.82
143,2011-09-08,DFW,31,25,19,8,6,2,48,32,16,1021,1019,1015,16,16,16,29,12,40.0,0.00,2,,360,4 ,TX,32800721,31816933,31283579,31589832,Dallas,32.7936,-96.7662,5733259.0,1524.0,1,3018,0,9,2011,3,81.82
144,2011-09-08,DEN,24,17,10,10,6,2,89,57,25,1029,1024,1021,16,13,6,23,10,35.0,0.00,5,,159,5 ,CO,31363573,29809097,28267394,26280043,Denver,39.7621,-104.8759,2787266.0,1774.0,1,3018,0,9,2011,3,81.82
145,2011-09-08,JFK,27,23,18,21,18,17,93,80,67,1018,1015,1013,16,14,3,34,15,40.0,9.65,7,Fog-Rain,55,6 ,NY,30541459,29533154,29239151,27782369,New York,40.6943,-73.9249,19354922.0,11083.0,1,3018,0,9,2011,3,81.82
146,2011-09-08,SFO,18,15,12,11,10,9,93,77,60,1019,1017,1015,16,16,14,45,24,53.0,0.00,3,Fog,291,7 ,CA,27794154,26900048,25707101,24190549,San Francisco,37.7562,-122.443,3603761.0,7286.0,1,3018,0,9,2011,3,81.82
147,2011-09-08,CLT,27,21,14,17,16,14,100,77,54,1014,1012,1011,16,15,11,11,1,16.0,0.00,3,,232,12 ,NC,22283574,22011251,21511880,21913166,Charlotte,35.2079,-80.8304,1467362.0,1081.0,1,3018,0,9,2011,3,81.82
148,2011-09-08,LAS,39,32,24,2,0,-3,19,13,7,1015,1011,1007,16,16,11,52,9,77.0,T,2,,214,9 ,NV,23655285,23364393,22833267,21824231,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,1,3018,0,9,2011,3,81.82
149,2011-09-08,PHX,43,37,31,13,9,2,34,22,9,1011,1008,1004,16,16,16,27,10,40.0,0.00,2,,110,13 ,AZ,21623842,21185458,20896265,21351445,Phoenix,33.5722,-112.0891,4081849.0,1212.0,1,3018,0,9,2011,3,81.82
150,2011-09-08,IAH,35,25,16,13,9,5,65,40,16,1020,1017,1014,16,16,16,16,5,29.0,0.00,1,,89,14 ,TX,21157948,19603731,20062072,20595874,Houston,29.7869,-95.3905,5446468.0,1401.0,1,3018,0,9,2011,3,81.82
151,2011-09-08,MIA,33,29,26,24,23,21,85,69,52,1015,1014,1012,16,16,16,27,7,39.0,0.25,4,,207,15 ,FL,21025210,20709225,20875813,20986341,Miami,25.7839,-80.2102,6381966.0,4969.0,1,3018,0,9,2011,3,81.82
152,2011-09-08,MCO,31,27,23,26,23,20,100,79,57,1014,1013,1011,16,16,10,27,7,34.0,2.03,6,Rain,266,10 ,FL,23184634,21565448,20283541,18759938,Orlando,28.4772,-81.3369,1776841.0,982.0,1,3018,0,9,2011,3,81.82
153,2011-09-08,EWR,27,23,18,20,19,17,93,80,67,1017,1015,1012,16,14,5,26,15,34.0,19.30,7,Rain-Thunderstorm,39,11 ,NJ,22798354,21571198,19923009,18684818,Newark,40.7245,-74.1725,285154.0,4560.0,2,3018,0,9,2011,3,81.82
154,2011-09-08,SEA,29,22,14,13,11,9,78,56,34,1023,1021,1019,16,16,16,23,5,27.0,0.00,2,,332,8 ,WA,24894338,22639124,21887110,21231781,Seattle,47.6211,-122.3244,3643765.0,3336.0,1,3018,0,9,2011,3,81.82
155,2011-09-08,MSP,30,22,14,14,13,11,90,61,32,1026,1023,1020,16,16,16,26,9,47.0,0.00,1,Fog,349,17 ,MN,18363493,18409704,18123844,17634252,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,1,3018,0,9,2011,3,81.82
156,2011-09-08,DTW,19,17,16,17,16,14,97,92,87,1016,1015,1015,16,6,2,27,15,39.0,16.76,8,Rain,13,19 ,MI,17437716,17036092,16826287,16255520,Detroit,42.3834,-83.1024,3522206.0,1873.0,1,3018,0,9,2011,3,81.82
157,2011-09-08,PHL,24,22,21,23,21,18,93,90,87,1016,1014,1011,16,11,1,34,13,42.0,92.71,8,Rain-Thunderstorm,87,20 ,PA,15285948,14271243,14564419,15101318,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,1,3018,0,9,2011,3,81.82
158,2011-09-08,BOS,18,16,14,16,14,13,100,92,84,1021,1019,1014,16,8,2,26,10,34.0,29.72,7,Rain,32,16 ,MA,20010262,18759742,17749202,16290362,Boston,42.3188,-71.0846,4637537.0,5472.0,1,3018,0,9,2011,3,81.82
159,2011-09-08,LGA,24,21,18,19,18,16,93,83,73,1018,1015,1012,16,13,4,39,22,47.0,24.38,7,Rain,50,21 ,NY,15059648,14614802,14706123,14762593,New York,40.6943,-73.9249,19354922.0,11083.0,1,3018,0,9,2011,3,81.82
160,2011-09-09,ATL,27,21,14,13,12,11,93,65,36,1015,1014,1013,16,16,16,26,11,35.0,0.00,1,,302,1 ,GA,51866464,50251964,50501858,49340732,Atlanta,33.7627,-84.4225,5228750.0,1384.0,1,2962,0,9,2011,3,81.82
161,2011-09-09,ORD,22,19,16,17,16,13,100,84,68,1015,1014,1014,16,16,5,24,13,40.0,0.51,7,Rain,42,3 ,IL,39874879,38593028,37589899,36305668,Chicago,41.8373,-87.6862,8675982.0,4612.0,1,2962,0,9,2011,3,81.82
162,2011-09-09,LAX,22,19,17,16,15,13,90,79,68,1012,1010,1007,16,14,8,23,10,29.0,0.00,2,,250,2 ,CA,42626783,41232432,39636042,36351226,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,1,2962,0,9,2011,3,81.82
163,2011-09-09,DFW,32,26,18,10,5,1,48,32,15,1017,1015,1013,16,16,16,26,10,37.0,0.00,1,,1,4 ,TX,32800721,31816933,31283579,31589832,Dallas,32.7936,-96.7662,5733259.0,1524.0,1,2962,0,9,2011,3,81.82
164,2011-09-09,DEN,26,18,10,7,4,1,71,46,21,1025,1020,1016,16,16,16,23,13,32.0,0.00,3,,276,5 ,CO,31363573,29809097,28267394,26280043,Denver,39.7621,-104.8759,2787266.0,1774.0,1,2962,0,9,2011,3,81.82
165,2011-09-09,JFK,30,25,19,21,18,17,87,68,48,1012,1011,1009,16,16,16,26,14,35.0,0.00,4,,326,6 ,NY,30541459,29533154,29239151,27782369,New York,40.6943,-73.9249,19354922.0,11083.0,1,2962,0,9,2011,3,81.82
166,2011-09-09,SFO,20,16,12,13,11,9,93,78,63,1015,1011,1007,16,16,16,35,13,45.0,0.00,4,,299,7 ,CA,27794154,26900048,25707101,24190549,San Francisco,37.7562,-122.443,3603761.0,7286.0,1,2962,0,9,2011,3,81.82
167,2011-09-09,CLT,29,22,14,18,16,14,100,72,43,1013,1012,1011,16,16,11,16,4,23.0,0.00,2,,246,12 ,NC,22283574,22011251,21511880,21913166,Charlotte,35.2079,-80.8304,1467362.0,1081.0,1,2962,0,9,2011,3,81.82
168,2011-09-09,LAS,38,31,24,6,1,-3,23,16,8,1012,1008,1004,16,16,16,42,11,58.0,0.00,2,,177,9 ,NV,23655285,23364393,22833267,21824231,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,1,2962,0,9,2011,3,81.82
169,2011-09-09,PHX,38,32,26,17,9,6,46,31,15,1010,1007,1003,16,16,5,45,18,52.0,T,5,Thunderstorm,75,13 ,AZ,21623842,21185458,20896265,21351445,Phoenix,33.5722,-112.0891,4081849.0,1212.0,1,2962,0,9,2011,3,81.82
170,2011-09-09,IAH,37,27,17,18,14,6,78,52,17,1016,1014,1012,16,16,13,26,5,32.0,0.00,2,,196,14 ,TX,21157948,19603731,20062072,20595874,Houston,29.7869,-95.3905,5446468.0,1401.0,1,2962,0,9,2011,3,81.82
171,2011-09-09,MIA,33,28,23,26,23,21,91,76,60,1015,1014,1012,16,15,3,24,5,32.0,27.69,5,Rain-Thunderstorm,177,15 ,FL,21025210,20709225,20875813,20986341,Miami,25.7839,-80.2102,6381966.0,4969.0,1,2962,0,9,2011,3,81.82
172,2011-09-09,MCO,32,27,21,23,21,17,100,79,58,1015,1014,1012,16,14,0,58,4,71.0,30.48,7,Fog-Rain-Thunderstorm,283,10 ,FL,23184634,21565448,20283541,18759938,Orlando,28.4772,-81.3369,1776841.0,982.0,1,2962,0,9,2011,3,81.82
173,2011-09-09,EWR,31,26,20,21,18,17,87,67,46,1013,1011,1009,16,16,16,23,12,29.0,0.00,5,,336,11 ,NJ,22798354,21571198,19923009,18684818,Newark,40.7245,-74.1725,285154.0,4560.0,2,2962,0,9,2011,3,81.82
174,2011-09-09,SEA,29,22,13,13,12,11,80,56,32,1024,1021,1018,16,16,11,23,8,29.0,0.00,1,Fog,356,8 ,WA,24894338,22639124,21887110,21231781,Seattle,47.6211,-122.3244,3643765.0,3336.0,1,2962,0,9,2011,3,81.82
175,2011-09-09,MSP,32,25,17,16,14,12,84,57,29,1020,1017,1015,16,16,16,26,10,50.0,0.00,0,,2,17 ,MN,18363493,18409704,18123844,17634252,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,1,2962,0,9,2011,3,81.82
176,2011-09-09,DTW,24,21,18,19,17,16,93,83,73,1015,1014,1013,16,10,2,32,7,56.0,4.57,7,Rain,354,19 ,MI,17437716,17036092,16826287,16255520,Detroit,42.3834,-83.1024,3522206.0,1873.0,1,2962,0,9,2011,3,81.82
177,2011-09-09,PHL,29,25,21,21,20,19,97,80,62,1013,1011,1009,16,14,3,19,9,27.0,0.00,7,,222,20 ,PA,15285948,14271243,14564419,15101318,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,1,2962,0,9,2011,3,81.82
178,2011-09-09,BOS,27,21,14,17,14,12,100,70,39,1014,1010,1007,16,12,0,26,13,34.0,0.00,5,Fog,328,16 ,MA,20010262,18759742,17749202,16290362,Boston,42.3188,-71.0846,4637537.0,5472.0,1,2962,0,9,2011,3,81.82
179,2011-09-09,LGA,30,24,19,19,17,16,87,66,44,1012,1010,1008,16,16,16,24,12,27.0,0.00,4,,349,21 ,NY,15059648,14614802,14706123,14762593,New York,40.6943,-73.9249,19354922.0,11083.0,1,2962,0,9,2011,3,81.82
180,2011-09-10,ATL,29,22,14,13,11,7,84,56,28,1019,1016,1015,16,16,16,21,9,32.0,0.00,0,,321,1 ,GA,51866464,50251964,50501858,49340732,Atlanta,33.7627,-84.4225,5228750.0,1384.0,1,2962,0,9,2011,3,81.82
181,2011-09-10,ORD,26,19,13,18,16,13,100,77,54,1017,1016,1014,16,14,3,14,5,23.0,0.00,3,,150,3 ,IL,39874879,38593028,37589899,36305668,Chicago,41.8373,-87.6862,8675982.0,4612.0,1,2962,0,9,2011,3,81.82
182,2011-09-10,LAX,24,21,17,14,13,13,84,69,53,1013,1011,1010,16,16,14,23,12,32.0,T,6,,144,2 ,CA,42626783,41232432,39636042,36351226,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,1,2962,0,9,2011,3,81.82
183,2011-09-10,DFW,34,25,16,9,8,6,52,35,18,1017,1015,1013,16,16,16,24,9,29.0,0.00,1,,323,4 ,TX,32800721,31816933,31283579,31589832,Dallas,32.7936,-96.7662,5733259.0,1524.0,1,2962,0,9,2011,3,81.82
184,2011-09-10,DEN,26,17,7,5,2,-1,71,44,17,1024,1019,1016,16,16,16,24,12,34.0,0.00,2,,168,5 ,CO,31363573,29809097,28267394,26280043,Denver,39.7621,-104.8759,2787266.0,1774.0,1,2962,0,9,2011,3,81.82
185,2011-09-10,JFK,27,24,20,20,17,15,90,73,56,1017,1013,1011,16,16,16,23,11,27.0,T,6,,83,6 ,NY,30541459,29533154,29239151,27782369,New York,40.6943,-73.9249,19354922.0,11083.0,1,2962,0,9,2011,3,81.82
186,2011-09-10,SFO,23,18,13,16,13,11,86,70,53,1011,1008,1006,16,16,16,23,12,26.0,0.00,2,,325,7 ,CA,27794154,26900048,25707101,24190549,San Francisco,37.7562,-122.443,3603761.0,7286.0,1,2962,0,9,2011,3,81.82
187,2011-09-10,CLT,29,22,14,17,15,13,100,70,40,1017,1015,1014,16,16,11,14,4,19.0,0.00,1,,356,12 ,NC,22283574,22011251,21511880,21913166,Charlotte,35.2079,-80.8304,1467362.0,1081.0,1,2962,0,9,2011,3,81.82
188,2011-09-10,LAS,31,27,22,11,7,4,40,31,21,1012,1009,1007,16,16,16,35,10,47.0,0.76,6,Thunderstorm,232,9 ,NV,23655285,23364393,22833267,21824231,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,1,2962,0,9,2011,3,81.82
189,2011-09-10,PHX,38,32,26,16,13,11,54,38,21,1012,1009,1005,16,16,6,53,17,66.0,0.00,3,Thunderstorm,118,13 ,AZ,21623842,21185458,20896265,21351445,Phoenix,33.5722,-112.0891,4081849.0,1212.0,1,2962,0,9,2011,3,81.82
190,2011-09-10,IAH,37,28,21,19,14,1,81,52,11,1017,1015,1013,16,16,16,19,6,,0.00,1,,216,14 ,TX,21157948,19603731,20062072,20595874,Houston,29.7869,-95.3905,5446468.0,1401.0,1,2962,0,9,2011,3,81.82
191,2011-09-10,MIA,33,29,25,25,24,23,91,76,60,1017,1015,1013,16,16,16,24,5,35.0,T,6,,131,15 ,FL,21025210,20709225,20875813,20986341,Miami,25.7839,-80.2102,6381966.0,4969.0,1,2962,0,9,2011,3,81.82
192,2011-09-10,MCO,31,27,22,24,23,22,100,80,59,1017,1015,1014,16,16,14,19,5,32.0,T,5,Rain-Thunderstorm,147,10 ,FL,23184634,21565448,20283541,18759938,Orlando,28.4772,-81.3369,1776841.0,982.0,1,2962,0,9,2011,3,81.82
193,2011-09-10,EWR,27,24,22,20,17,14,84,68,51,1017,1013,1011,16,16,16,24,10,27.0,0.00,6,,51,11 ,NJ,22798354,21571198,19923009,18684818,Newark,40.7245,-74.1725,285154.0,4560.0,2,2962,0,9,2011,3,81.82
194,2011-09-10,SEA,29,21,13,14,13,12,93,67,40,1019,1015,1013,16,16,13,26,10,29.0,0.00,1,Fog,360,8 ,WA,24894338,22639124,21887110,21231781,Seattle,47.6211,-122.3244,3643765.0,3336.0,1,2962,0,9,2011,3,81.82
195,2011-09-10,MSP,32,24,17,17,14,11,84,57,29,1018,1016,1015,16,16,16,19,5,37.0,0.00,2,,1,17 ,MN,18363493,18409704,18123844,17634252,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,1,2962,0,9,2011,3,81.82
196,2011-09-10,DTW,24,21,17,18,17,16,100,82,64,1017,1016,1014,16,12,3,16,5,32.0,17.27,8,Rain,353,19 ,MI,17437716,17036092,16826287,16255520,Detroit,42.3834,-83.1024,3522206.0,1873.0,1,2962,0,9,2011,3,81.82
197,2011-09-10,PHL,29,25,21,22,20,17,93,72,51,1016,1012,1011,16,14,8,24,9,32.0,0.00,6,,258,20 ,PA,15285948,14271243,14564419,15101318,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,1,2962,0,9,2011,3,81.82
198,2011-09-10,BOS,22,18,15,14,12,10,72,66,60,1019,1014,1010,16,16,14,24,14,29.0,0.00,3,,74,16 ,MA,20010262,18759742,17749202,16290362,Boston,42.3188,-71.0846,4637537.0,5472.0,1,2962,0,9,2011,3,81.82
199,2011-09-10,LGA,26,23,21,19,16,14,84,66,48,1017,1013,1010,16,16,16,24,11,34.0,0.00,6,,63,21 ,NY,15059648,14614802,14706123,14762593,New York,40.6943,-73.9249,19354922.0,11083.0,1,2962,0,9,2011,3,81.82
200,2011-09-11,ATL,30,23,16,13,11,7,72,49,25,1020,1018,1017,16,16,16,21,6,37.0,0.00,2,,294,1 ,GA,51866464,50251964,50501858,49340732,Atlanta,33.7627,-84.4225,5228750.0,1384.0,1,2962,0,9,2011,3,81.82
201,2011-09-11,ORD,28,21,14,16,15,13,93,68,43,1017,1016,1014,16,14,6,23,9,32.0,0.00,2,,263,3 ,IL,39874879,38593028,37589899,36305668,Chicago,41.8373,-87.6862,8675982.0,4612.0,1,2962,0,9,2011,3,81.82
202,2011-09-11,LAX,23,21,18,14,13,12,78,66,53,1016,1015,1013,16,16,16,26,14,35.0,0.00,4,,224,2 ,CA,42626783,41232432,39636042,36351226,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,1,2962,0,9,2011,3,81.82
